config,run_label,benchmark_label,block_number,tx_index,channel_header_type,tx_id,envelope_bytes,envelope_sha256,validation_code,validation_name,endorsements,block_classification,accepted_for_tx_mean
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,3,3,6b465c3870c0a6bedea4921943c8da03548dfdb91e7ebd3e7273409096111cca,19707,06e5d183853c1f6923e6edcc636ede097ca0e2c57ae8ac970adcd29477857012,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,4,3,2743a1b92428f529a3a754fafb499876e39d958de46bebde4b84c4f6ff2270f6,19706,b8eee94cd719283834d2dc0bcd987cb986420ce0b9fba4dd98d905e241ef1314,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,5,3,b58032dc0cb0a8b156b6ca1a936e9b03491edf98aec1863d2909dc246a8159c0,19707,bcb8bd434c870cce3c3fc25564ca5fafd5a72f278f625593832f3e58d3aa7490,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,6,3,1827110f6012d36ed43ead1296bd416eab9fa5997cddb7d63da04389410d5108,19707,d98719412e77e0ac010dbbe5a7326aabadde92ec22a6018fa5dc17adfe598dcc,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,7,3,a378f611cf07d3ded7b60df40f918641cef96eea4771e6e636646e9d72838c6c,19707,a91171bf2bd7fbc7c9e8e476f95613326802bc1d087af5b6529a381616fff8fe,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,8,3,1f1c1f56d224a85b84d39728824f99526ecb8e0110060530bf25e5d9413c7ed0,19708,e5ae7c6b3822da00ec86c3841fb68a7ae0da01afce2a1ff698fda9dfba35b400,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,9,3,10e1214949d9f57b52265d7f9cfd97a043b3fc74164e30365954e5d679d5f0c9,19708,cac0c21fdc74cae77c586a001ba5a38a80bf21f56c4eea68bc950ca5c3ea3f55,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,10,3,143b1c4ba700919733af3e2ae56bf56fbcd4f12bca96e19d4b9a93240a67d035,19708,9275a1e2941fd91dfddbbf01c9e2099dd218053955b8385d3e83068e92d7d7cc,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,11,3,016a4335b5d7ecac859bdc1f94dd6e51cb20b157d47f6514ebc191daba28c332,19707,a8eb7b43d7383cce55f50f620bd010c0d509519c4c1a5a8e5a02ec3a189d4335,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,12,3,dde2ad03a62790c22795fb5e4162bc8068dd1681dc6323c323fabfe809193375,19708,5cda7e8fd9be1493b1c5f56caa63ac949b72f553cc2b75772aad5bc41e55aac6,-1,unavailable,2,ordinary_transaction,true
